数据来源文件,公司名称,岗位名称,原始薪资,最低薪资元每月,最高薪资元每月,平均薪资元每月,关键词,标签,经验要求,学历要求,原始工作地点,标准工作地点,城市,区县,商圈乡镇,公司性质,公司规模,公司行业
业务运营.csv,软通动力信息技术(集团)股份有限公司,运营专员,8000-12000元,8000.0,12000.0,10000.0,业务运营,业务运营,3-5年,本科,郑州·金水·祭城路,郑州·金水·祭城路,郑州,金水,祭城路,上市公司,10000人以上,互联网
业务运营.csv,中国环球租赁有限公司,数字化金融业务运营支持岗,1.5-2万,15000.0,20000.0,17500.0,金融系统设计,金融系统设计,经验不限,硕士,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,国企,10000人以上,投资/融资
业务运营.csv,北京三快在线科技有限公司,闪购松鼠业务—用工运营管理专家,面议,未知,未知,未知,未知,未知,1-3年,本科,北京,北京,北京,未知,未知,上市公司,10000人以上,互联网
业务运营.csv,青岛华瀚国际物流有限公司,独立站运营,5000-10000元·13薪,5416.67,10833.33,8125.0,海外推广、数据运营、Google、Facebook、YouTube、谷歌、独立站,海外推广,经验不限,大专,青岛·市南·湛山,青岛·市南·湛山,青岛,市南,湛山,民营,20-99人,货运/物流/仓储
业务运营.csv,牧原肉食品有限公司,数据流程主管,8000-14000元,8000.0,14000.0,11000.0,行业数据分析、策略运营、数据采集、数据监控,行业数据分析,1-3年,本科,铁岭·铁岭县·腰堡镇,铁岭·铁岭县·腰堡镇,铁岭,铁岭县,腰堡镇,股份制企业,10000人以上,农/林/牧/渔
业务运营.csv,中轻建设科技(安徽)有限公司,企业运营专员,5000-8000元,5000.0,8000.0,6500.0,未知,未知,1-3年,大专,合肥·包河·包公,合肥·包河·包公,合肥,包河,包公,民营,100-299人,工程技术与设计服务
业务运营.csv,山西汇能科技有限公司,业务运营专员,6000-10000元,6000.0,10000.0,8000.0,未知,未知,3-5年,大专,太原·万柏林·长风西街,太原·万柏林·长风西街,太原,万柏林,长风西街,民营,20-99人,计算机软件
业务运营.csv,突破电气,跨境电商平台运营/外贸业务员,8000-15000元,8000.0,15000.0,11500.0,亚马逊、TikTok、海外推广、Facebook、Twitter、YouTube,亚马逊,1-3年,本科,北京·丰台·和义,北京·丰台·和义,北京,丰台,和义,民营,100-299人,通信/网络设备
业务运营.csv,字节跳动,体验线索运营-CQC,1.5-3万,15000.0,30000.0,22500.0,未知,未知,3-5年,本科,北京,北京,北京,未知,未知,民营,10000人以上,互联网
业务运营.csv,太平洋产险,厦门-数据分析岗（2026）,6000-8000元,6000.0,8000.0,7000.0,数据挖掘、数据建模、报表开发,数据挖掘,经验不限,本科,厦门·思明·鹭江,厦门·思明·鹭江,厦门,思明,鹭江,股份制企业,10000人以上,证券/期货
业务运营.csv,金蝶软件（中国）有限公司,运营管理（国际化业务流程合规方向）,1.2-1.8万,12000.0,18000.0,15000.0,业务合规、英语,业务合规,经验不限,本科,深圳·南山·粤海,深圳·南山·粤海,深圳,南山,粤海,上市公司,1000-9999人,计算机软件
业务运营.csv,河南瑞达国际货运代理有限公司,业务运营,4000-8000元,4000.0,8000.0,6000.0,广告投放、谷歌运营、询盘处理、进出口货物跟进,广告投放,1-3年,大专,郑州·新郑·郑港,郑州·新郑·郑港,郑州,新郑,郑港,20人以下,贸易/进出口,未知
业务运营.csv,北京迪信通商贸股份有限公司,业务运营拓展,1.1-2万,11000.0,20000.0,15500.0,淘宝天猫、抖音、快手、toB、toC、主管、专员、创新、渠道开发,淘宝天猫,3-5年,本科,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,国企,1000-9999人,零售/批发
业务运营.csv,广东纳云科技有限公司,语音业务运营岗位,8000-10000元,8000.0,10000.0,9000.0,未知,未知,3-5年,本科,广州·海珠·琶洲,广州·海珠·琶洲,广州,海珠,琶洲,20-99人,通信/网络设备,未知
业务运营.csv,山东祥顺财税服务有限公司,运营业务岗（海外业务事业部・运营储备）,6000-9000元,6000.0,9000.0,7500.0,运营管理、五险一金、带薪年假,运营管理,3-5年,本科,淄博·张店区·四宝山街道,淄博·张店区·四宝山街道,淄博,张店区,四宝山街道,民营,300-499人,财务/审计/税务
业务运营.csv,山东鲸才信息技术有限公司,业务策略运营,2-3.5万,20000.0,35000.0,27500.0,销售策略、产品策略、品牌策略、用户策略、营销策略、商业分析,销售策略,3-5年,本科,北京·朝阳·望京,北京·朝阳·望京,北京,朝阳,望京,民营,500-999人,计算机软件
业务运营.csv,石家庄小罐茶贸易有限公司,茶叶门店运营业务,4000-8000元,4000.0,8000.0,6000.0,商场、门店销售、代理商销售,商场,1-3年,大专,石家庄·桥西·休门,石家庄·桥西·休门,石家庄,桥西,休门,贸易/进出口,未知,未知
业务运营.csv,中数智创科技有限公司,运营专员,4000-6000元,4000.0,6000.0,5000.0,网销,网销,经验不限,大专,成都·武侯·簇锦,成都·武侯·簇锦,成都,武侯,簇锦,民营,300-499人,IT服务
业务运营.csv,拼多多,社区业务片区网管运营,1-2万,10000.0,20000.0,15000.0,零担运输、道路运输、加盟商管理,零担运输,经验不限,学历不限,嘉兴·海宁市·长安镇,嘉兴·海宁市·长安镇,嘉兴,海宁市,长安镇,民营,1000-9999人,互联网
业务运营.csv,康佳集团股份有限公司,跨境电商业务主管,6000-8000元,6000.0,8000.0,7000.0,亚马逊、阿里巴巴国际站、速卖通、海外推广、精品运营、数据运营、Google、Facebook、LinkedIn,亚马逊,3-5年,大专,新乡·红旗区,新乡·红旗区,新乡,红旗区,未知,国企,10000人以上,电子/半导体/集成电路
业务运营.csv,百思特,业务运营岗（武汉+正常班）,4000-5000元,4000.0,5000.0,4500.0,业务运营,业务运营,经验不限,大专,武汉·江夏·佛祖岭,武汉·江夏·佛祖岭,武汉,江夏,佛祖岭,民营,10000人以上,运营商/增值服务
业务运营.csv,深圳市开乾科技有限公司,业务运营专员,8000-11000元,8000.0,11000.0,9500.0,外贸跟单、英语、英语四级、英语六级,外贸跟单,经验不限,本科,深圳·宝安·福海,深圳·宝安·福海,深圳,宝安,福海,民营,20-99人,专用设备制造
业务运营.csv,思达威(北京)科技有限公司,业务运营主管,1-1.5万,10000.0,15000.0,12500.0,数据运营、销售运营,数据运营,5-10年,本科,北京·朝阳·大屯,北京·朝阳·大屯,北京,朝阳,大屯,民营,100-299人,新材料
业务运营.csv,北京三快在线科技有限公司,下沉市场-校园业务运营,面议,未知,未知,未知,未知,未知,1-3年,本科,北京,北京,北京,未知,未知,上市公司,10000人以上,互联网
业务运营.csv,天津海展会议展览有限公司,拓展部展览及活动运营业务主管,5000-7000元,5000.0,7000.0,6000.0,线下活动、用户维护,线下活动,1-3年,本科,天津·津南·咸水沽,天津·津南·咸水沽,天津,津南,咸水沽,国企,100-299人,会议/展览
业务运营.csv,中建材海外经济合作有限公司,建材超市业务运营岗,1.3-2万,13000.0,20000.0,16500.0,渠道销售、外贸销售、toB、toC,渠道销售,经验不限,本科,巴布亚新几内亚,巴布亚新几内亚,巴布亚新几内亚,未知,未知,国企,500-999人,贸易/进出口
业务运营.csv,上海东浩人力资源有限公司,业务支持岗（有运营或客服经验优先）,8000-10000元,8000.0,10000.0,9000.0,金融、线上运营、客服,金融,3-5年,大专,上海·浦东·上钢新村,上海·浦东·上钢新村,上海,浦东,上钢新村,国企,100-299人,咨询服务
业务运营.csv,景德镇市优胜美陶瓷有限公司,阿里巴巴运营业务员,6000-12000元,6000.0,12000.0,9000.0,1688、助理、业务员,1688,1-3年,大专,景德镇·浮梁县·罗家桥乡,景德镇·浮梁县·罗家桥乡,景德镇,浮梁县,罗家桥乡,民营,100-299人,电子商务
业务运营.csv,上海宝觅网络信息科技有限公司,运营，业务，销售,1.2-1.3万,12000.0,13000.0,12500.0,企业客户、政府客户、个人客户、网络销售、渠道销售、面销/陌拜,企业客户,1-3年,大专,上海·嘉定·安亭,上海·嘉定·安亭,上海,嘉定,安亭,20人以下,互联网,未知
业务运营.csv,软通动力信息技术(集团)股份有限公司,销售中台运营（大厂/包三餐）,9000-12000元,9000.0,12000.0,10500.0,crm系统、英文流利,crm系统,3-5年,本科,上海·徐汇·虹梅路,上海·徐汇·虹梅路,上海,徐汇,虹梅路,上市公司,10000人以上,互联网
业务运营.csv,溧阳昕光化工科技有限公司,业务运营专员,5000-6000元,5000.0,6000.0,5500.0,未知,未知,经验不限,大专,常州·溧阳·溧城,常州·溧阳·溧城,常州,溧阳,溧城,民营,20-99人,贸易/进出口
业务运营.csv,成都市妙可多商贸有限公司,食品KA业务运营经理/主管,8000-15000元,8000.0,15000.0,11500.0,渠道销售、toB,渠道销售,3-5年,大专,成都·武侯·桂溪,成都·武侯·桂溪,成都,武侯,桂溪,合资,20-99人,快速消费品
业务运营.csv,圆通速递有限公司,圆通物流新锐生——上海包吃住,7000-8000元,7000.0,8000.0,7500.0,未知,未知,经验不限,本科,杭州·临平·运河,杭州·临平·运河,杭州,临平,运河,上市公司,10000人以上,邮政/快递
业务运营.csv,中国电子学会,业务岗--期刊活动运营方向,1-1.5万,10000.0,15000.0,12500.0,出版发行、编辑经验,出版发行,经验不限,硕士,北京·海淀·羊坊店,北京·海淀·羊坊店,北京,海淀,羊坊店,事业单位,100-299人,学术/科研
业务运营.csv,华彬西部通用航空(成都)有限公司,航空公司业务运营,6000-8000元,6000.0,8000.0,7000.0,直升机运营、国内市场,直升机运营,1-3年,大专,成都·武侯·簇桥,成都·武侯·簇桥,成都,武侯,簇桥,民营,20-99人,船舶/航空/航天/火车制造
业务运营.csv,中国外运长航集团有限公司,运营管理(J10120)--江苏公司,6000-8000元,6000.0,8000.0,7000.0,资产管理,资产管理,经验不限,硕士,南京·秦淮·洪武路,南京·秦淮·洪武路,南京,秦淮,洪武路,国企,1000-9999人,货运/物流/仓储
业务运营.csv,盐津铺子,销售业务运营专员,6000-8000元,6000.0,8000.0,7000.0,渠道销售,渠道销售,3-5年,大专,长沙·雨花·黎托,长沙·雨花·黎托,长沙,雨花,黎托,民营,1000-9999人,快速消费品
业务运营.csv,北京卓诚创新科技有限公司,语音业务运营,7000-10000元,7000.0,10000.0,8500.0,运营管理、客服运营、平台运营、产品运营,运营管理,1-3年,大专,北京·朝阳,北京·朝阳,北京,朝阳,未知,民营,20人以下,IT服务
业务运营.csv,华中正大,数据运营专员,7000-9000元,7000.0,9000.0,8000.0,销售数据运营、经营数据分析、商业数据分析、PowerBI、FineBI、SPSS、VBA、客户服务运营、订单全流程管理,销售数据运营,1-3年,硕士,郑州·管城·圃田,郑州·管城·圃田,郑州,管城,圃田,合资,500-999人,医药制造
业务运营.csv,拼多多,数据经营分析,8000-13000元,8000.0,13000.0,10500.0,经营数据分析、销售数据运营、财务数据分析,经营数据分析,3-5年,大专,沈阳·和平·太原街,沈阳·和平·太原街,沈阳,和平,太原街,民营,1000-9999人,互联网
业务运营.csv,中交第四航务工程局有限公司总承包分公司,企业电子商城业务运营岗,1.2-2万,12000.0,20000.0,16000.0,未知,未知,1-3年,大专,广州·海珠·南洲,广州·海珠·南洲,广州,海珠,南洲,国企,300-499人,工程施工
业务运营.csv,中国平安财产保险股份有限公司福建分公司,26届管培生（数据）,7000-10000元·15薪,8750.0,12500.0,10625.0,经营数据分析,经营数据分析,经验不限,本科,福州·台江·茶亭,福州·台江·茶亭,福州,台江,茶亭,股份制企业,1000-9999人,保险
业务运营.csv,青岛海能创电科技有限公司,两轮电动车换电业务运营支持（青岛）,5000-8000元,5000.0,8000.0,6500.0,数据运营,数据运营,经验不限,大专,青岛·李沧·楼山,青岛·李沧·楼山,青岛,李沧,楼山,20-99人,新能源,未知
业务运营.csv,金寨腾百商业管理有限公司,业务经理,7000-10000元,7000.0,10000.0,8500.0,招商管理,招商管理,3-5年,大专,六安·金寨县·梅山镇,六安·金寨县·梅山镇,六安,金寨县,梅山镇,其它,20-99人,服装/纺织/皮革
业务运营.csv,北京三快在线科技有限公司,无人车业务部-策略运营（数据标注方向）,面议,未知,未知,未知,未知,未知,3-5年,本科,北京,北京,北京,未知,未知,上市公司,10000人以上,互联网
业务运营.csv,和谐健康保险股份有限公司,业务管理专员,5000-7000元,5000.0,7000.0,6000.0,内勤,内勤,经验不限,本科,温州·鹿城区·大南街道,温州·鹿城区·大南街道,温州,鹿城区,大南街道,民营,1000-9999人,保险
业务运营.csv,智联猎头,新媒体运营业务经理（4月12日武汉专场招聘会）,8000-11000元,8000.0,11000.0,9500.0,短视频平台、图文平台、企业官网、微信公众号、小红书、微博、抖音、旅游类、短视频运营、品牌运营,短视频平台,3-5年,本科,桂林·秀峰区·甲山街道,桂林·秀峰区·甲山街道,桂林,秀峰区,甲山街道,其它,10000人以上,互联网
业务运营.csv,吉林市统泰一网超市有限公司,数据分析员,4000-6000元,4000.0,6000.0,5000.0,报表开发,报表开发,1-3年,大专,吉林市·龙潭区·江北乡,吉林市·龙潭区·江北乡,吉林市,龙潭区,江北乡,民营,500-999人,零售/批发
业务运营.csv,长安新生,业务运营主管,8000-14000元,8000.0,14000.0,11000.0,未知,未知,3-5年,本科,青岛·崂山·中韩,青岛·崂山·中韩,青岛,崂山,中韩,股份制企业,1000-9999人,信托
业务运营.csv,湖北盛翔医药有限公司,业务BP,5000-8000元,5000.0,8000.0,6500.0,toB、toC,toB,经验不限,大专,武汉·硚口·古田,武汉·硚口·古田,武汉,硚口,古田,民营,100-299人,医药制造
业务运营.csv,上海威田资产管理有限公司,运营专员（创新业务岗）,7000-8000元,7000.0,8000.0,7500.0,经济、用户运营,经济,1-3年,大专,上海·浦东·潍坊新村,上海·浦东·潍坊新村,上海,浦东,潍坊新村,民营,500-999人,汽车金融
业务运营.csv,四川商通支付科技有限公司,市场项目运营,4000-6000元,4000.0,6000.0,5000.0,销售运营、用户运营,销售运营,3-5年,本科,遂宁·船山区·嘉禾街道,遂宁·船山区·嘉禾街道,遂宁,船山区,嘉禾街道,国企,300-499人,互联网
业务运营.csv,长沙顶尚鼎公寓管理有限公司,双休运营培训经理+业务赋能,1.4-1.9万,14000.0,19000.0,16500.0,运营管理、销售运营、toC,运营管理,5-10年,本科,长沙·岳麓·望城坡,长沙·岳麓·望城坡,长沙,岳麓,望城坡,民营,100-299人,租赁服务
业务运营.csv,阜阳唐家三少电子商务有限公司,电商业务员,4000-8000元,4000.0,8000.0,6000.0,抖音小店,抖音小店,1-3年,大专,阜阳·颍州区·三十里铺镇,阜阳·颍州区·三十里铺镇,阜阳,颍州区,三十里铺镇,20人以下,电子商务,未知
业务运营.csv,广州贝壳,业务策略运营,9000-13000元·14薪,10500.0,15166.67,12833.33,销售策略、平台策略、业务策略,销售策略,1-3年,本科,广州·天河·猎德,广州·天河·猎德,广州,天河,猎德,民营,1000-9999人,互联网
业务运营.csv,深圳世路源环境有限公司,业务运营管理（甘肃镇原）,8000-9000元,8000.0,9000.0,8500.0,未知,未知,3-5年,大专,庆阳·镇原县·城关镇,庆阳·镇原县·城关镇,庆阳,镇原县,城关镇,民营,1000-9999人,居民服务
业务运营.csv,青岛合创智慧供应链有限公司,业务运营专员,1-1.5万,10000.0,15000.0,12500.0,新媒体运营、数据运营、内容运营,新媒体运营,1-3年,本科,上海·浦东·北蔡,上海·浦东·北蔡,上海,浦东,北蔡,民营,1000-9999人,货运/物流/仓储
业务运营.csv,鼎韬科技,平台业务部助理,3000-6000元,3000.0,6000.0,4500.0,平台运营、公众号/朋友圈运营,平台运营,经验不限,大专,天津·大直沽,天津·大直沽,天津,大直沽,未知,民营,20-99人,咨询服务
业务运营.csv,中煤集团,外贸运营（烟台）,4000-8000元,4000.0,8000.0,6000.0,未知,未知,1-3年,大专,烟台·福山·福新,烟台·福山·福新,烟台,福山,福新,股份制企业,500-999人,IT服务
业务运营.csv,勤好(北京)物业管理有限公司,陪护业务运营总经理,2-2.5万,20000.0,25000.0,22500.0,运营管理、战略管理、销售管理,运营管理,5-10年,本科,北京·朝阳,北京·朝阳,北京,朝阳,未知,民营,1000-9999人,物业管理
业务运营.csv,方正中期期货有限公司,总部业务部-增长运营岗,1.5-2万,15000.0,20000.0,17500.0,运营增长,运营增长,3-5年,本科,北京·朝阳·朝外,北京·朝阳·朝外,北京,朝阳,朝外,股份制企业,500-999人,证券/期货
业务运营.csv,自我游,旅游业务经理（采购+渠道运营）,8000-15000元,8000.0,15000.0,11500.0,OTA、采购、OTA运营、渠道,OTA,3-5年,学历不限,广州·天河·天园,广州·天河·天园,广州,天河,天园,民营,100-299人,互联网
业务运营.csv,北京鼎兴物业管理有限公司,运营业务员,6000-7000元,6000.0,7000.0,6500.0,现场客服,现场客服,1-3年,大专,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,20-99人,物业管理,未知
业务运营.csv,苏州江森特自动化科技有限公司,外贸运营业务员,8000-12000元,8000.0,12000.0,10000.0,SAAS、谷歌、TikTok,SAAS,1-3年,本科,苏州·太仓·陆渡,苏州·太仓·陆渡,苏州,太仓,陆渡,20-99人,工业自动化,未知
业务运营.csv,中标华信(北京)认证中心有限公司,业务运营主管/业务管理岗,1-1.2万,10000.0,12000.0,11000.0,未知,未知,5-10年,本科,北京·石景山·老山,北京·石景山·老山,北京,石景山,老山,民营,100-299人,检测/认证
业务运营.csv,北京三快在线科技有限公司,无人车业务部-策略运营专家,面议,未知,未知,未知,未知,未知,3-5年,本科,深圳·龙华·民治,深圳·龙华·民治,深圳,龙华,民治,上市公司,10000人以上,互联网
业务运营.csv,圆通速递有限公司,圆通物流新锐生——上海包吃住,7000-8000元,7000.0,8000.0,7500.0,未知,未知,经验不限,本科,南京·江宁·禄口,南京·江宁·禄口,南京,江宁,禄口,上市公司,10000人以上,邮政/快递
业务运营.csv,伊利,成人营养品保健品业务单元内容平台店铺运营专员,1-1.2万,10000.0,12000.0,11000.0,未知,未知,1-3年,本科,杭州·余杭·仓前,杭州·余杭·仓前,杭州,余杭,仓前,股份制企业,10000人以上,快速消费品
业务运营.csv,郑州阳杰汽车配件有限公司,业务运营经理,1.1-1.5万,11000.0,15000.0,13000.0,销售运营、toB、项目管理能力、销售支持、业务督导及推动经验,销售运营,5-10年,大专,郑州·管城·南曹,郑州·管城·南曹,郑州,管城,南曹,民营,500-999人,汽车零部件
业务运营.csv,易事特集团股份有限公司,售电业务运营经理,1.5-2万,15000.0,20000.0,17500.0,电力、售电,电力,3-5年,本科,东莞·寮步镇,东莞·寮步镇,东莞,寮步镇,未知,股份制企业,1000-9999人,电气机械/电力设备
业务运营.csv,山东鲁花集团股份有限公司,电商业务员,4000-8000元,4000.0,8000.0,6000.0,淘宝/天猫、京东、拼多多、主管,淘宝/天猫,1-3年,大专,贵阳·南明,贵阳·南明,贵阳,南明,未知,民营,10000人以上,农/林/牧/渔
业务运营.csv,科锐尔人力资源服务(苏州)有限公司,部门助理（运营助理）,8000-12000元·14薪,9333.33,14000.0,11666.67,部门助理,部门助理,1-3年,本科,深圳·福田·香蜜湖,深圳·福田·香蜜湖,深圳,福田,香蜜湖,上市公司,10000人以上,咨询服务
业务运营.csv,北京配天技术有限公司,海外业务运营专员,8000-12000元·14薪,9333.33,14000.0,11666.67,熟悉阿里巴巴国际站运营,熟悉阿里巴巴国际站运营,1-3年,本科,北京·海淀·西三旗,北京·海淀·西三旗,北京,海淀,西三旗,国企,500-999人,电气机械/电力设备
业务运营.csv,中国外运长航集团有限公司,业务运营管理岗(J10112),1-1.6万,10000.0,16000.0,13000.0,数据运营,数据运营,5-10年,硕士,北京·朝阳·亚运村,北京·朝阳·亚运村,北京,朝阳,亚运村,国企,1000-9999人,货运/物流/仓储
业务运营.csv,荣科科技股份有限公司,健康业务运营专家/顾问,3-4万·14薪,35000.0,46666.67,40833.33,互联网医疗、健康管理、运营体系搭建,互联网医疗,5-10年,本科,上海·青浦·徐泾,上海·青浦·徐泾,上海,青浦,徐泾,上市公司,500-999人,IT服务
业务运营.csv,天津中仪科技发展有限公司北京分公司,运营助理,6000-8000元,6000.0,8000.0,7000.0,用户运营,用户运营,1-3年,大专,北京·朝阳,北京·朝阳,北京,朝阳,未知,其它,20-99人,计算机软件
业务运营.csv,长安新生,运营支持（综合）,5000-8000元·14薪,5833.33,9333.33,7583.33,数据运营、培训支持,数据运营,1-3年,本科,青岛·崂山·中韩,青岛·崂山·中韩,青岛,崂山,中韩,股份制企业,1000-9999人,信托
业务运营.csv,北京和泓物业服务有限公司,运营业务员,6000-7000元,6000.0,7000.0,6500.0,未知,未知,1-3年,大专,北京·丰台·太平桥,北京·丰台·太平桥,北京,丰台,太平桥,上市公司,1000-9999人,物业管理
业务运营.csv,万物云空间科技服务股份有限公司,产品运营高级经理,1.2-1.5万,12000.0,15000.0,13500.0,产品运营、软件、软硬件集成,产品运营,1-3年,本科,苏州·工业园区,苏州·工业园区,苏州,工业园区,未知,股份制企业,10000人以上,物业管理
业务运营.csv,上海跃昆仑进出口有限公司,海外业务运营,9000-15000元·13薪,9750.0,16250.0,13000.0,非洲、南美、B端客户,非洲,5-10年,大专,上海·青浦·徐泾,上海·青浦·徐泾,上海,青浦,徐泾,民营,500-999人,贸易/进出口
业务运营.csv,首汽租车,汽车短租业务运营经理,5000-10000元,5000.0,10000.0,7500.0,租车行业、国企经验,租车行业,5-10年,大专,兰州·城关区·张掖路街道,兰州·城关区·张掖路街道,兰州,城关区,张掖路街道,国企,1000-9999人,租赁服务
业务运营.csv,深圳市讯方技术股份有限公司,运营（数据分析）,5000-9000元,5000.0,9000.0,7000.0,经营数据分析、商业数据分析、行业数据分析,经营数据分析,5-10年,大专,贵阳·云岩,贵阳·云岩,贵阳,云岩,未知,股份制企业,1000-9999人,互联网
业务运营.csv,重庆万点食品科技有限公司,业务支持（电商云仓）,7000-9000元,7000.0,9000.0,8000.0,未知,未知,1-3年,本科,重庆·渝北,重庆·渝北,重庆,渝北,未知,民营,20-99人,货运/物流/仓储
业务运营.csv,铂信工贸(贵溪)有限公司,进口业务（有色）运营经理,1.5-3万·13薪,16250.0,32500.0,24375.0,WhatsApp,WhatsApp,10年以上,本科,鹰潭·月湖区,鹰潭·月湖区,鹰潭,月湖区,未知,20人以下,矿产/采掘,未知
业务运营.csv,苏州德粤通风机电设备有限公司,运营专员,6000-8000元,6000.0,8000.0,7000.0,运营专员、店铺推广、电商文案、电商活动运营、销售教据运营、B端用户运营、行业数据分析、线上数据运营,运营专员,1-3年,大专,苏州·北桥,苏州·北桥,苏州,北桥,未知,民营,100-299人,电气机械/电力设备
业务运营.csv,厦门新凯复材科技有限公司,业务流程管理专员,6000-8000元·13薪,6500.0,8666.67,7583.33,外贸销售、专员,外贸销售,1-3年,大专,厦门·集美·后溪,厦门·集美·后溪,厦门,集美,后溪,外商独资,1000-9999人,金属制品业
业务运营.csv,北京三快在线科技有限公司,履约-业务策略运营,面议,未知,未知,未知,未知,未知,1-3年,本科,北京,北京,北京,未知,未知,上市公司,10000人以上,互联网
业务运营.csv,圆通速递有限公司,圆通物流新锐生——上海包吃住,7000-8000元,7000.0,8000.0,7500.0,未知,未知,经验不限,本科,上海·青浦·华新,上海·青浦·华新,上海,青浦,华新,上市公司,10000人以上,邮政/快递
业务运营.csv,江泰保险经纪股份有限公司,业务运营支持专员（结算方向）（可接受应届毕业生）,8000-10000元,8000.0,10000.0,9000.0,财务分析,财务分析,经验不限,大专,北京·门头沟,北京·门头沟,北京,门头沟,未知,股份制企业,1000-9999人,保险
业务运营.csv,中信期货有限公司,福建分公司-运营管理部-运营岗G01392,7000-14000元,7000.0,14000.0,10500.0,销售运营,销售运营,1-3年,本科,福州·鼓楼·鼓东,福州·鼓楼·鼓东,福州,鼓楼,鼓东,国企,1000-9999人,证券/期货
业务运营.csv,阳光保险集团,阳光人寿总公司.电销业务部.运营管理岗(J20328),面议,未知,未知,未知,寿险,寿险,经验不限,硕士,北京·通州·永顺,北京·通州·永顺,北京,通州,永顺,股份制企业,10000人以上,保险
业务运营.csv,中瑞集团,海外业务销售运营专员（西语/英语）,8000-15000元·14薪,9333.33,17500.0,13416.67,销售运营、toB、助理、专员、西语、英语、业务运营,销售运营,经验不限,本科,青岛·李沧·世园,青岛·李沧·世园,青岛,李沧,世园,民营,1000-9999人,互联网
业务运营.csv,河南诚猎人力资源有限公司,【广州】云服务业务运营初级助理（要销管、数据分析方向）,9000-11000元·14薪,10500.0,12833.33,11666.67,数据运营,数据运营,1-3年,大专,广州·白云·松洲,广州·白云·松洲,广州,白云,松洲,民营,20-99人,人力资源服务
业务运营.csv,中智青岛经济技术合作有限公司,数字化运营岗,6000-8000元·13薪,6500.0,8666.67,7583.33,一物一码码源运营经验,一物一码码源运营经验,3-5年,大专,青岛·市北·河西,青岛·市北·河西,青岛,市北,河西,国企,100-299人,互联网
业务运营.csv,易生支付有限公司,业务管理主管,6000-10000元,6000.0,10000.0,8000.0,数据运营、产品运营,数据运营,1-3年,本科,上海·浦东·张江,上海·浦东·张江,上海,浦东,张江,民营,1000-9999人,互联网
业务运营.csv,烟台欣和企业食品有限公司,数据分析师 (MJ011537),4000-6000元,4000.0,6000.0,5000.0,绩效检核、数据分析,绩效检核,1-3年,本科,烟台·福山·福莱山,烟台·福山·福莱山,烟台,福山,福莱山,外商独资,1000-9999人,快速消费品
业务运营.csv,中联重科,海外业务运营,8000-16000元,8000.0,16000.0,12000.0,英语工作语言、海外销售管理,英语工作语言,3-5年,本科,长沙·望城·雷锋,长沙·望城·雷锋,长沙,望城,雷锋,合资,10000人以上,电气机械/电力设备
业务运营.csv,山东鲁花集团股份有限公司,电商业务专员,6000-8000元,6000.0,8000.0,7000.0,淘宝/天猫、京东、拼多多,淘宝/天猫,1-3年,大专,长沙·长沙·湘龙,长沙·长沙·湘龙,长沙,长沙,湘龙,民营,10000人以上,农/林/牧/渔
业务运营.csv,中粮国际(北京)有限公司北京销售分公司,电商分公司-社团业务岗,5000-10000元,5000.0,10000.0,7500.0,社区团购、淘宝/天猫、京东、美团、兴盛、多多买菜,社区团购,1-3年,大专,长沙·雨花·东塘,长沙·雨花·东塘,长沙,雨花,东塘,外商独资,100-299人,快速消费品
业务运营.csv,廊坊市美印信息科技有限公司,业务运营主管,8000-10000元,8000.0,10000.0,9000.0,渠道销售、toB、经理、数码印刷、定制印刷,渠道销售,1-3年,大专,廊坊·安次区·杨税务镇,廊坊·安次区·杨税务镇,廊坊,安次区,杨税务镇,民营,100-299人,印刷/包装/造纸
业务运营.csv,河北彩鑫网络科技有限公司,市场业务负责人,4000-6000元,4000.0,6000.0,5000.0,业务员、商家BD,业务员,经验不限,学历不限,邯郸·丛台区·中华街道,邯郸·丛台区·中华街道,邯郸,丛台区,中华街道,民营,1000-9999人,餐饮服务
业务运营.csv,杭州千芝雅卫生用品有限公司,跨境电商运营,8000-16000元,8000.0,16000.0,12000.0,未知,未知,3-5年,大专,杭州·桐庐·凤川,杭州·桐庐·凤川,杭州,桐庐,凤川,民营,1000-9999人,工业自动化
